goodreads_book_id,authors,original_publication_year,original_title,average_rating,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,description,check_alphabet,check_alternate
12497,Cormac McCarthy,2005.0,No Country for Old Men,4.12,1533,3795,16790,45304,42660,"['One', 'day', 'Llewellyn', 'Moss', 'finds', 'pickup', 'truck', 'surrounded', 'bodyguard', 'dead', 'men', 'A', 'load', 'heroin', 'two', 'million', 'dollars', 'cash', 'still', 'back', 'When', 'Moss', 'takes', 'money', 'sets', 'chain', 'reaction', 'catastrophic', 'violence', 'even', 'law–in', 'person', 'aging', 'disillusioned', 'Sheriff', 'Bell–can', 'contain']",True,False
6101138,Hilary Mantel,2009.0,Wolf Hall,3.85,6673,9916,21464,37421,43231,"['England', '1520s', 'heartbeat', 'disaster', 'If', 'king', 'dies', 'without', 'male', 'heir', 'country', 'could', 'destroyed', 'civil', 'war', 'Henry', 'VIII', 'wants', 'annul', 'marriage', 'twenty', 'years', 'marry', 'Anne', 'Boleyn', 'The', 'pope', 'Europe', 'opposes', 'Into', 'impasse', 'steps', 'Thomas', 'Cromwell', 'wholly', 'original', 'man', 'charmer', 'bully', 'idealist', 'opportunist', 'astute', 'reading', 'people', 'implacable', 'ambition', 'But', 'Henry', 'volatile', 'one', 'day', 'tender', 'one', 'day', 'murderous', 'Cromwell', 'helps', 'break', 'opposition', 'price', 'triumph']",True,False
11570,"Stephen King, William Olivier Desmond",2001.0,Dreamcatcher,3.59,5234,14010,36926,36389,30040,"['Stephen', 'King', 'au', 'sommet', 'de', 'son', 'talent', 'cerne', 'au', 'plus', 'profond', 'de', 'linconscient', 'collectif', 'les', 'peurs', 'de', 'notre', 'temps']",True,False
16902,Henry David Thoreau,1854.0,Walden; or Life in the Woods,3.79,5092,10227,27683,39108,38543,"['Originally', 'published', '1854', 'Walden', 'Life', 'Woods', 'vivid', 'account', 'time', 'Henry', 'D', 'Thoreau', 'lived', 'alone', 'secluded', 'cabin', 'Walden', 'Pond', 'It', 'one', 'influential', 'compelling', 'books', 'American', 'literature', 'This', 'new', 'paperback', 'editionintroduced', 'noted', 'American', 'writer', 'John', 'Updikecelebrates', '150th', 'anniversary', 'classic', 'work', 'Much', 'Waldens', 'material', 'derived', 'Thoreaus', 'journals', 'contains', 'engaging', 'pieces', 'Reading', 'The', 'Pond', 'Winter', 'Other', 'famous', 'sections', 'involve', 'Thoreaus', 'visits', 'Canadian', 'woodcutter', 'Irish', 'family', 'trip', 'Concord', 'description', 'bean', 'field', 'This', 'complete', 'authoritative', 'text', 'Waldenas', 'close', 'Thoreaus', 'original', 'intention', 'available', 'evidence', 'allows', 'For', 'student', 'general', 'reader', 'ideal', 'presentation', 'Thoreaus', 'great', 'document', 'social', 'criticism', 'dissent']",True,False
10766509,Nicholas Sparks,2010.0,The Best of Me,3.91,2688,9119,28642,40370,43745,"['THE', 'BEST', 'OF', 'ME', 'heartrending', 'story', 'two', 'smalltown', 'former', 'high', 'school', 'sweethearts', 'opposite', 'sides', 'tracks', 'Now', 'middleaged', 'theyve', 'taken', 'wildly', 'divergent', 'paths', 'neither', 'lived', 'life', 'imagined', 'neither', 'forget', 'passionate', 'first', 'love', 'forever', 'altered', 'world', 'When', 'called', 'back', 'hometown', 'funeral', 'mentor', 'gave', 'shelter', 'forced', 'confront', 'choices', 'made', 'ask', 'whether', 'love', 'truly', 'rewrite', 'past']",True,False
10746542,Julian Barnes,2011.0,The Sense of an Ending,3.7,2910,9843,30865,45258,25149,"['This', 'intense', 'novel', 'follows', 'middleaged', 'man', 'contends', 'past', 'never', 'much', 'thought', 'closest', 'childhood', 'friends', 'return', 'vengeance', 'one', 'grave', 'another', 'maddeningly', 'present', 'Tony', 'Webster', 'thought', 'hed', 'left', 'behind', 'built', 'life', 'marriage', 'family', 'career', 'fallen', 'amicable', 'divorce', 'retirement', 'But', 'presented', 'mysterious', 'legacy', 'obliges', 'reconsider', 'variety', 'things', 'thought', 'hed', 'understood', 'along', 'revise', 'estimation', 'nature', 'place', 'world']",True,False
5960325,Lisa See,2009.0,Shanghai Girls,3.87,1334,5638,28727,49667,29496,"['In', '1937', 'Shanghai', 'Paris', 'Asia', 'city', 'great', 'wealth', 'glamour', 'home', 'millionaires', 'beggars', 'gangsters', 'gamblers', 'patriots', 'revolutionaries', 'artists', 'warlords', 'Thanks', 'financial', 'security', 'material', 'comforts', 'provided', 'father', '’', 'prosperous', 'rickshaw', 'business', 'twentyoneyearold', 'Pearl', 'Chin', 'younger', 'sister', 'May', 'time', 'lives', 'Though', 'sisters', 'wave', 'authority', 'tradition', '’', 'different', 'Pearl', 'Dragon', 'sign', 'strong', 'stubborn', 'May', 'true', 'Sheep', 'adorable', 'placid', 'Both', 'beautiful', 'modern', 'carefree', 'day', 'father', 'tells', 'gambled', 'away', 'wealth', 'order', 'repay', 'debts', 'must', 'sell', 'girls', 'wives', 'suitors', 'traveled', 'California', 'find', 'Chinese', 'brides']",True,False
15749186,Jenny Han,2014.0,To All the Boys I've Loved Before,4.11,3388,6744,25033,51196,64950,"['To', 'All', 'Boys', 'I', '’', 'Loved', 'Before', 'story', 'Lara', 'Jean', 'never', 'openly', 'admitted', 'crushes', 'instead', 'wrote', 'boy', 'letter', 'felt', 'sealed', 'hid', 'box', 'bed', 'But', 'one', 'day', 'Lara', 'Jean', 'discovers', 'somehow', 'secret', 'box', 'letters', 'mailed', 'causing', 'crushes', 'past', 'confront', 'letters', 'first', 'kiss', 'boy', 'summer', 'camp', 'even', 'sisters', 'exboyfriend', 'Josh', 'As', 'learns', 'deal', 'past', 'loves', 'face', 'face', 'Lara', 'Jean', 'discovers', 'something', 'good', 'may', 'come', 'letters']",True,False
9516,"Marjane Satrapi, Mattias Ripa",2000.0,Persepolis,4.23,1138,3121,16734,45474,53498,"['A', 'San', 'Francisco', 'Chronicle', 'Los', 'Angeles', 'Times', 'Bestseller']",True,False
6931356,Kody Keplinger,2010.0,The DUFF: Designated Ugly Fat Friend,3.86,5089,10817,33459,47351,49831,"['But', 'things', '’', 'great', 'home', 'right', 'Bianca', 'desperate', 'distraction', 'She', 'ends', 'kissing', 'Wesley', 'Worse', 'likes', 'Eager', 'escape', 'Bianca', 'throws', 'closeted', 'enemieswithbenefits', 'relationship', 'Until', 'goes', 'horribly', 'awry', 'It', 'turns', 'Wesley', '’', 'bad', 'listener', 'life', 'pretty', 'screwed', 'Suddenly', 'Bianca', 'realizes', 'absolute', 'horror', '’', 'falling', 'guy', 'thought', 'hated', 'anyone']",True,False
268602,J.D. Robb,1995.0,Naked in Death,4.13,3226,5211,21254,39535,57555,"['It', 'year', '2058', 'technology', 'completely', 'rules', 'world', 'But', 'New', 'York', 'City', 'Detective', 'Eve', 'Dallas', 'knows', 'irresistible', 'impulses', 'human', 'heart', 'still', 'ruled', 'one', 'thing', 'passion']",True,False
5355,John Grisham,1994.0,The Chamber,3.76,1706,7154,32686,38347,26913,"['Maximum', 'Security', 'Unit', 'Mississippi', 'State', 'Prison', 'Sam', 'Cayhall', 'former', 'Klansman', 'unrepentant', 'racist', 'facing', 'death', 'penalty', 'fatal', 'bombing', '1967', 'He', 'run', 'chances', 'except', 'one', 'young', 'liberal', 'Chicago', 'lawyer', 'happens', 'grandson']",True,False
204042,"Masashi Kishimoto, Katy Bridges",1999.0,NARUTO -ナルト- 巻ノ一 ,4.35,2105,3635,13142,23193,63194,"['UZUMAKI', 'NARUTO']",True,False
13227454,Rachel Joyce,2012.0,The Unlikely Pilgrimage of Harold Fry,3.89,1925,6032,26242,48627,31050,"['Harold', 'pens', 'quick', 'reply', 'leaving', 'Maureen', 'chores', 'heads', 'corner', 'mailbox', 'But', 'happens', 'best', 'works', 'fiction', 'Harold', 'chance', 'encounter', 'one', 'convinces', 'absolutely', 'must', 'deliver', 'message', 'Queenie', 'person', 'And', 'thus', 'begins', 'unlikely', 'pilgrimage', 'Harold', 'Fry', 'determined', 'walk', 'six', 'hundred', 'miles', 'Kingsbridge', 'hospice', 'BerwickuponTweed', 'believes', 'long', 'walks', 'Queenie', 'Hennessey', 'live']",True,False
8648,Orson Scott Card,1991.0,Xenocide,3.77,1842,8424,33016,43038,28863,"['On', 'Lusitania', 'Ender', 'found', 'world', 'humans', 'pequininos', 'Hive', 'Queen', 'could', 'live', 'together', 'three', 'different', 'intelligent', 'species', 'could', 'find', 'common', 'ground', 'last', 'Or', 'thought']",True,False
16096824,Sarah J. Maas,2015.0,A Court of Thorns and Roses,4.29,3499,6586,22541,56042,100055,"['Dragged', 'magical', 'kingdom', 'murder', 'faerie', 'Feyre', 'discovers', 'captor', 'face', 'obscured', 'jewelled', 'mask', 'hiding', 'far', 'piercing', 'green', 'eyes', 'would', 'suggest', 'Feyres', 'presence', 'court', 'closely', 'guarded', 'begins', 'learn', 'feelings', 'turn', 'hostility', 'passion', 'faerie', 'lands', 'become', 'even', 'dangerous', 'place', 'Feyre', 'must', 'fight', 'break', 'ancient', 'curse', 'lose', 'forever']",True,False
13584236,E.L. James,2012.0,,4.13,5505,6427,13235,20763,55683,[],True,False
293595,"Bill Martin Jr., John Archambault, Lois Ehlert",1989.0,Chicka Chicka Boom Boom,4.21,2524,5879,18923,26523,62240,"['The', '26', 'characters', 'rhythmic', 'rhyming', 'baby', 'book', 'lowercase', 'alphabet', 'attitude', 'A', 'told', 'b', 'b', 'told', 'c', 'Ill', 'meet', 'top', 'coconut', 'treewhich', 'probably', 'seemed', 'like', 'good', 'idea', '23', 'members', 'gang', 'decided', 'follow', 'suit', 'The', 'palm', 'tree', 'standing', 'straight', 'tall', 'first', 'page', 'begins', 'groan', 'bend', 'alphabetical', 'burden', 'First', 'coconuts', 'fall', 'Chicka', 'chicka', 'BOOM', 'BOOM', 'letters', 'also', 'end', 'big', 'heap', 'underneath']",True,False
6393631,Raina Telgemeier,2009.0,Smile,4.19,3201,4369,15206,26690,53338,"['Raina', 'wants', 'normal', 'sixth', 'grader', 'But', 'one', 'night', 'Girl', 'Scouts', 'trips', 'falls', 'severely', 'injuring', 'two', 'front', 'teeth', 'follows', 'long', 'frustrating', 'journey', 'onagain', 'offagain', 'braces', 'surgery', 'embarrassing', 'headgear', 'even', 'retainer', 'fake', 'teeth', 'attached', 'And', 'top', '’', 'still', 'deal', 'major', 'earthquake', 'boy', 'confusion', 'friends', 'turn', 'friendly', 'This', 'comingofage', 'true', 'story', 'sure', 'resonate', 'anyone', 'ever', 'middle', 'school', 'especially', 'ever', 'bit', 'dental', 'drama']",True,False
5472,"George Orwell, Christopher Hitchens",1950.0, Animal Farm & 1984,4.26,1212,3276,16511,40583,57179,"['In', '1984', 'London', 'grim', 'city', 'Big', 'Brother', 'always', 'watching', 'Thought', 'Police', 'practically', 'read', 'mind', 'Winston', 'Smith', 'joins', 'secret', 'revolutionary', 'organization', 'called', 'The', 'Brotherhood', 'dedicated', 'destruction', 'Party', 'Together', 'beloved', 'Julia', 'hazards', 'life', 'deadly', 'match', 'powers']",True,False
5161,Jacquelyn Mitchard,1996.0,The Deep End of the Ocean,3.84,1741,6092,27939,39820,28879,"['Few', 'first', 'novels', 'receive', 'kind', 'attention', 'acclaim', 'showered', 'powerful', 'story—a', 'nationwide', 'bestseller', 'critical', 'success', 'first', 'title', 'chosen', 'Oprahs', 'Book', 'Club', 'Both', 'highly', 'suspenseful', 'deeply', 'moving', 'The', 'Deep', 'End', 'Ocean', 'imagines', 'every', 'mothers', 'worst', 'nightmare—the', 'disappearance', 'child—as', 'explores', 'familys', 'struggle', 'endure', 'even', 'extraordinary', 'odds', 'Filled', 'compassion', 'humor', 'brilliant', 'observations', 'texture', 'real', 'life', 'story', 'rare', 'power', 'one', 'touch', 'readers', 'hearts', 'make', 'celebrate', 'emotions', 'make', 'us', 'one']",True,False
12555,Amy Tan,2001.0,The Bonesetter's Daughter,3.98,730,3502,23935,46287,30820,"['In', 'remote', 'mountain', 'village', 'ghosts', 'tradition', 'rule', 'LuLing', 'grows', 'care', 'mute', 'Precious', 'Auntie', 'family', 'endures', 'curse', 'laid', 'upon', 'relative', 'known', 'bonesetter', 'When', 'headstrong', 'LuLing', 'rejects', 'marriage', 'proposal', 'coffinmaker', 'shocking', 'series', 'events', 'set', 'motion–all', 'lead', 'back', 'Ruth', 'LuLing', 'modern', 'San', 'Francisco', 'The', 'truth', 'Ruth', 'learns', 'mother', '’', 'past', 'forever', 'change', 'perception', 'family', 'love', 'forgiveness']",True,False
13538873,Robin Sloan,2012.0,Mr. Penumbra's 24-Hour Bookstore,3.75,2419,9582,34956,50973,29466,"['The', 'Great', 'Recession', 'shuffled', 'Clay', 'Jannon', 'away', 'life', 'San', 'Francisco', 'webdesign', 'drone', 'aisles', 'Mr', 'Penumbras', '24Hour', 'Bookstore', 'days', 'job', 'Clay', 'discovers', 'store', 'curious', 'either', 'name', 'gnomic', 'owner', 'might', 'suggest', 'The', 'customers', 'never', 'seem', 'buy', 'anything', 'instead', 'check', 'large', 'obscure', 'volumes', 'strange', 'corners', 'store', 'Suspicious', 'Clay', 'engineers', 'analysis', 'clienteles', 'behavior', 'seeking', 'help', 'variously', 'talented', 'friends', 'bring', 'findings', 'Mr', 'Penumbra', 'discover', 'bookstores', 'secrets', 'extend', 'far', 'beyond', 'walls']",True,False
25899336,"Paul Kalanithi, Abraham Verghese",2016.0,When Breath Becomes Air,4.32,2913,4244,18562,51535,88419,"['At', 'age', 'thirtysix', 'verge', 'completing', 'decades', 'worth', 'training', 'neurosurgeon', 'Paul', 'Kalanithi', 'diagnosed', 'stage', 'IV', 'lung', 'cancer', 'One', 'day', 'doctor', 'treating', 'dying', 'next', 'patient', 'struggling', 'live', 'And', 'like', 'future', 'wife', 'imagined', 'evaporated', 'When', 'Breath', 'Becomes', 'Air', 'chronicles', 'Kalanithis', 'transformation', 'naïve', 'medical', 'student', 'possessed', 'wrote', 'question', 'given', 'organisms', 'die', 'makes', 'virtuous', 'meaningful', 'life', 'neurosurgeon', 'Stanford', 'working', 'brain', 'critical', 'place', 'human', 'identity', 'finally', 'patient', 'new', 'father', 'confronting', 'mortality']",True,False
139463,Jerry Spinelli,1990.0,Maniac Magee,3.86,2697,7804,25881,33058,35217,"['Jeffrey', 'Lionel', 'Maniac', 'Magee', 'might', 'lived', 'normal', 'life', 'freak', 'accident', 'hadnt', 'made', 'orphan', 'After', 'living', 'unhappy', 'uptight', 'aunt', 'uncle', 'eight', 'years', 'decides', 'runand', 'run', 'away', 'run', 'This', 'myth', 'Maniac', 'Magee', 'begins', 'changes', 'lives', 'racially', 'divided', 'small', 'town', 'amazing', 'legendary', 'feats']",True,False
22290,Chuck Palahniuk,1999.0,Invisible Monsters,4.0,1625,5710,20718,35026,36857,"['Enter', 'Brandy', 'Alexander', 'Queen', 'Supreme', 'one', 'operation', 'away', 'real', 'woman', 'teach', 'reinventing', 'means', 'erasing', 'past', 'making', 'something', 'better', 'salvation', 'hides', 'last', 'place', 'youll', 'ever', 'want', 'look']",True,False
1625,William Shakespeare,1601.0,"Twelfth Night; or, What You Will",3.97,1494,6329,29985,47546,43539,"['Set', 'topsyturvy', 'world', 'like', 'holiday', 'revel', 'comedy', 'devises', 'romantic', 'plot', 'around', 'separated', 'twins', 'misplaced', 'passions', 'mistaken', 'identity', 'Juxtaposed', 'satirical', 'story', 'selfdeluded', 'steward', 'dreams', 'becoming', '“', 'Count', 'Malvolio', '”', 'receive', 'comeuppance', 'hands', 'merrymakers', 'wishes', 'suppress', 'The', 'two', 'plots', 'combine', 'create', 'farce', 'touched', 'melancholy', 'mixed', 'throughout', 'seductively', 'beautiful', 'explorations', 'themes', 'love', 'time', 'play', 'ends', 'laughter', 'clown', '’', 'sad', 'song']",True,False
12936,Lois Lowry,2000.0,Gathering Blue,3.8,1516,8009,36770,49694,31821,"['As', 'The', 'Giver', 'Lowry', 'challenges', 'readers', 'imagine', 'world', 'could', 'become', 'considered', 'valuable', 'Every', 'reader', 'taken', 'Kiras', 'plight', 'long', 'ponder', 'haunting', 'world', 'hope', 'future']",True,False
902,Ellen Raskin,1978.0,The Westing Game,4.03,2682,6710,24165,41664,49122,"['A', 'bizarre', 'chain', 'events', 'begins', 'sixteen', 'unlikely', 'people', 'gather', 'reading', 'Samuel', 'W', 'Westings', 'And', 'though', 'one', 'knows', 'eccentric', 'gameloving', 'millionaire', 'chosen', 'virtual', 'stranger', 'possible', 'murderer', 'inherit', 'vast', 'fortune', 'one', 'things', 'sure', 'Sam', 'Westing', 'may', 'dead', 'wont', 'stop', 'playing', 'one', 'last', 'game']",True,False
3227063,Brent Weeks,2008.0,The Way of Shadows,4.15,2049,4811,17366,39470,50796,[],True,False
30868,Barbara Kingsolver,1988.0,The Bean Trees,3.94,1401,5007,25764,47738,33658,"['Cleareyed', 'spirited', 'Taylor', 'Greer', 'grew', 'poor', 'rural', 'Kentucky', 'goals', 'avoiding', 'pregnancy', 'getting', 'away', 'But', 'heads', 'west', 'high', 'hopes', 'barely', 'functional', 'car', 'meets', 'human', 'condition', 'headon', 'By', 'time', 'Taylor', 'arrives', 'Tucson', 'Arizona', 'acquired', 'completely', 'unexpected', 'child', 'threeyearold', 'American', 'Indian', 'girl', 'named', 'Turtle', 'must', 'somehow', 'come', 'terms', 'motherhood', 'necessity', 'putting', 'roots', 'Hers', 'story', 'love', 'friendship', 'abandonment', 'belonging', 'discovery', 'surprising', 'resources', 'apparently', 'empty', 'places']",True,False
10967,Diana Gabaldon,2001.0,The Fiery Cross,4.26,736,3692,18829,37362,59819,"['The', 'year', '1771', 'war', 'coming', 'Jamie', 'Fraser', '’', 'wife', 'tells', 'Little', 'wishes', 'must', 'believe', 'gift', 'dreadful', 'prophecy—a', 'timetraveler', '’', 'certain', 'knowledge', 'Claire', '’', 'unique', 'view', 'future', 'brought', 'danger', 'deliverance', 'past', 'knowledge', 'oncoming', 'revolution', 'flickering', 'torch', 'may', 'light', 'way', 'perilous', 'years', 'ahead—or', 'ignite', 'conflagration', 'leave', 'lives', 'ashes']",True,False
10628,"Stephen King, John D. MacDonald",1978.0,Night Shift,3.96,984,4705,28410,41703,36555,"['Unbearable', 'suspense', 'Dallas', 'Morning', 'News']",True,False
19302,"Astrid Lindgren, Lauren Child, Florence Lamborn, Nancy Seligsohn",1945.0,Pippi Långstrump,4.11,1749,5293,25615,41802,55846,"['Tommy', 'sister', 'Annika', 'new', 'neighbor', 'name', 'Pippi', 'Longstocking', 'She', 'crazy', 'red', 'pigtails', 'parents', 'tell', 'horse', 'lives', 'porch', 'flair', 'outrageous', 'seems', 'lead', 'one', 'adventure', 'anotherback', 'cover']",True,False
2967752,"Muriel Barbery, Alison Anderson",2006.0,L'élégance du hérisson,3.73,6480,11258,25525,39331,35962,"['We', 'center', 'Paris', 'elegant', 'apartment', 'building', 'inhabited', 'bourgeois', 'families', 'Renée', 'concierge', 'witness', 'lavish', 'vacuous', 'lives', 'numerous', 'employers', 'Outwardly', 'conforms', 'every', 'stereotype', 'concierge', 'fat', 'cantankerous', 'addicted', 'television', 'Yet', 'unbeknownst', 'employers', 'Renée', 'cultured', 'autodidact', 'adores', 'art', 'philosophy', 'music', 'Japanese', 'culture', 'With', 'humor', 'intelligence', 'scrutinizes', 'lives', 'buildings', 'tenants', 'part', 'barely', 'aware', 'existence']",True,False
7091488,Charlaine Harris,2010.0,Dead in the Family,3.88,1531,8555,37227,48154,42560,"['Sookie', 'Stackhouse', 'dealing', 'whole', 'host', 'family', 'problems', 'ranging', 'kin', 'nonhuman', 'fairy', 'telepathic', 'second', 'cousin', 'demanding', 'place', 'life', 'lover', 'Erics', 'vampire', 'sire', 'ancient', 'arrives', 'Erics', 'brother', 'tow', 'inopportune', 'moment', 'And', 'Sookies', 'tracking', 'distant', 'relation', 'ailing', 'neighbour', 'ex', 'Vampire', 'Bill', 'Compton']",True,False
11989,"Albert Camus, Stuart Gilbert",1947.0,La peste,3.97,1430,5671,23913,44261,36548,"['A', 'gripping', 'tale', 'human', 'unrelieved', 'horror', 'survival', 'resilience', 'ways', 'humankind', 'confronts', 'death', 'The', 'Plague', 'masterfully', 'crafted', 'novel', 'eloquently', 'understated', 'epic', 'scope', 'parable', 'ageless', 'moral', 'resonance', 'profoundly', 'relevant', 'times', 'In', 'Oran', 'coastal', 'town', 'North', 'Africa', 'plague', 'begins', 'series', 'portents', 'unheeded', 'people', 'It', 'gradually', 'becomes', 'omnipresent', 'reality', 'obliterating', 'traces', 'past', 'driving', 'victims', 'almost', 'unearthly', 'extremes', 'suffering', 'madness', 'compassion']",True,False
